Word,TF_Matrix_Avg,DF_Vector,IDF_Vector,TF_IDF_Manual
ferreting,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
genuinely,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
interested,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
irregularities,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
machines,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
pursue,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
standardize,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
stein,0.004597701149425287,4,6.159055299214529,0.028317495628572546
basket,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
couples,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
handsome,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
learned,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
mani,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
massage,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pedi,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
weaving,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
cavity,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
freaking,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
happened,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
investigated,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
meeting,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
proportions,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
search,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hoping,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
inaugurationhttps,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
reach,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
surge,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
trumpwall,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
trumpwon,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
zlzkzucewr,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
jobs,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
anaxagoreio,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hypocrisy,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
meeker,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
absurd,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
arms,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
commercial,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
evidence,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
flights,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lies,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
pack,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
polite,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
rejects,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bed,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
evil,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
midol,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sugartits,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
twitter,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
wanted,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
dennis,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
double,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
rodman,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
seagal,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
age,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
criminality,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
death,0.004597701149425287,4,6.159055299214529,0.028317495628572546
imposition,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lowering,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
nine,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
penalty,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
appetising,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
english,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sideways,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
view,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
daily,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
eastenders,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
indonesia,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
periplus,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
band,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
crap,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
done,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
italian,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
renzi,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
romford,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
star,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
trumpton,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ai,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
ar,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
biz,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
blockchain,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
drones,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
essential,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
iot,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
robot,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
tech,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
participating,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
prize,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
abysmally,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
aping,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
extremism,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lif,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
propaganda,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sheep,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
economy,0.004597701149425287,4,6.159055299214529,0.028317495628572546
emerging,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
endanger,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
thirds,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
cowboys,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
prescott,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
qb,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
situation,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
cares,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
everyday,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
smdh,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
combat,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
opioid,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
account,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
beautiful,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
create,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
makes,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
performances,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
screenplay,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
remorse,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ate,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
excuse,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
homework,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
beat,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
remix,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sable,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sake,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
sweet,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
unexpected,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bios,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
christians,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
sad,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
treated,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
antkmunipk,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
egypt,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
haftar,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
priority,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sisihttps,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
agentsofshield,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
teenwolf,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
theoriginals,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fuck,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
mcchickens,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
haha,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
posted,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
thats,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
amendment,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
blueunited,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
retweet,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
xii,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
blonde,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
fuckin,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
legally,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
omg,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
britain,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
democracy,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
citadel,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
joker,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ship,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bluffs,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
local,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
panorama,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
protested,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
thursday,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
poy,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
starters,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
without,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
coachella,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
valley,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
yemencrisis,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
central,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
comps,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pipes,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
poisoned,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
repair,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
those,0.009195402298850575,8,5.5712686343124105,0.05123005640747044
four,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
french,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
marinelepen,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
priorities,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
quotes,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sovereignty,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
dont,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
fine,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bitches,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
swagger,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
mimms,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
draintheswamp,0.006896551724137931,6,5.822583062593316,0.04015574525926425
committees,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
constant,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
oversight,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
peppered,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
scandals,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
subpoen,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
carrier,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
indians,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
questions,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
raises,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
stock,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
charting,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
highest,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lady,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lay,0.0034482758620689655,2,6.66988092298052,0.022999589389588
rolling,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
thunder,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
tour,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
helping,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
mt,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
obamalegacy,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
policies,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
wrote,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
accelerated,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ebo,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
faster,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
gpu,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
startup,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
uses,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
children,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
ignoring,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
